Finger,Type,Pressure,Size,X,Y,Orientation,Major,Minor
Thumb,2,0.6625,0.33333334,746.0,1189.0,0.0,155.0587,155.0587
Thumb,2,0.6625,0.33333334,665.0,1196.0,0.0,155.0587,155.0587
Thumb,2,0.6625,0.33333334,571.0,1215.0,0.0,155.0587,155.0587
Thumb,2,0.6625,0.33333334,484.0,1241.0,0.0,155.0587,155.0587
Thumb,2,0.6625,0.33333334,409.0,1267.0,0.0,155.0587,155.0587
Thumb,2,0.6625,0.33333334,347.0,1292.0,0.0,155.0587,155.0587
Thumb,2,0.6625,0.33333334,296.0,1314.0,0.0,155.0587,155.0587
Thumb,1,0.6625,0.33333334,296.0,1314.0,0.0,155.0587,155.0587
Thumb,0,0.6125,0.33333334,857.0,1212.0,0.0,155.0587,155.0587
Thumb,2,0.625,0.33333334,854.0,1210.0,0.0,155.0587,155.0587
Thumb,2,0.6375,0.33333334,844.0,1207.0,0.0,155.0587,155.0587
Thumb,2,0.6625,0.33333334,822.0,1203.0,0.0,155.0587,155.0587
Thumb,2,0.6625,0.33333334,776.0,1200.0,0.0,155.0587,155.0587
Thumb,2,0.6625,0.33333334,699.0,1203.0,0.0,155.0587,155.0587
Thumb,2,0.6625,0.33333334,604.0,1218.0,0.0,155.0587,155.0587
Thumb,2,0.6625,0.33333334,513.0,1240.0,0.0,155.0587,155.0587
Thumb,2,0.6625,0.33333334,437.0,1260.0,0.0,155.0587,155.0587
Thumb,2,0.6625,0.33333334,377.0,1275.0,0.0,155.0587,155.0587
Thumb,2,0.6625,0.33333334,326.0,1290.0,0.0,155.0587,155.0587
Thumb,2,0.65000004,0.33333334,278.0,1308.0,0.0,155.0587,155.0587
