Finger,Type,Pressure,Size,X,Y,Orientation,Major,Minor
Thumb,2,0.7625,0.30357143,298.27603,1066.6484,0.0,121.272995,121.272995
Thumb,2,0.7,0.30357143,250.0,1058.0,0.0,121.272995,121.272995
Thumb,1,0.7,0.30357143,250.0,1058.0,0.0,121.272995,121.272995
Thumb,0,0.825,0.39285716,807.0,1099.0,0.0,146.579,146.579
Thumb,2,0.8125,0.37500003,801.4472,1099.0,0.0,146.579,146.579
Thumb,2,0.8125,0.39285716,739.1963,1100.0,0.0,146.579,146.579
Thumb,2,0.8,0.35714287,656.73395,1108.8175,0.0,133.926,133.926
Thumb,2,0.77500004,0.33928573,545.21405,1121.2052,0.0,133.926,133.926
Thumb,2,0.7625,0.3214286,424.67276,1129.9879,0.0,133.926,133.926
Thumb,2,0.7375,0.30357143,314.9399,1122.2698,0.0,121.272995,121.272995
Thumb,2,0.6875,0.30357143,261.0,1112.0,0.0,121.272995,121.272995
Thumb,1,0.6875,0.30357143,261.0,1112.0,0.0,121.272995,121.272995
Thumb,0,0.825,0.4107143,856.0,1143.0,0.0,159.232,159.232
Thumb,2,0.825,0.4107143,850.0,1141.5,0.0,159.232,159.232
Thumb,2,0.825,0.37500003,784.7987,1134.7849,0.0,146.579,146.579
Thumb,2,0.8125,0.35714287,700.0143,1131.0,0.0,146.579,146.579
Thumb,2,0.7875,0.33928573,574.0,1135.5,0.0,133.926,133.926
Thumb,2,0.7625,0.33928573,439.0,1141.5,0.0,133.926,133.926
Thumb,2,0.7375,0.30357143,324.93747,1132.3092,0.0,121.272995,121.272995
Thumb,2,0.6875,0.30357143,266.65057,1120.5502,0.0,121.272995,121.272995
Thumb,2,0.475,0.2857143,265.0,1120.0,0.0,108.619995,108.619995
Thumb,1,0.475,0.2857143,265.0,1120.0,0.0,108.619995,108.619995
Thumb,0,0.875,0.4107143,869.0,1150.0,0.0,159.232,159.232
Thumb,2,0.8625,0.4107143,841.9602,1151.4417,0.0,159.232,159.232
Thumb,2,0.85,0.4107143,793.8688,1153.2642,0.0,159.232,159.232
Thumb,2,0.825,0.37500003,706.70526,1157.6486,0.0,146.579,146.579
Thumb,2,0.8,0.33928573,575.4591,1171.7981,0.0,133.926,133.926
Thumb,2,0.77500004,0.33928573,441.06934,1175.7806,0.0,133.926,133.926
Thumb,2,0.7625,0.33928573,314.61526,1158.1512,0.0,133.926,133.926
Thumb,2,0.75,0.30357143,268.21677,1140.7605,0.0,121.272995,121.272995
Thumb,2,0.6875,0.30357143,259.0,1135.0,0.0,121.272995,121.272995
Thumb,1,0.6875,0.30357143,259.0,1135.0,0.0,121.272995,121.272995
Thumb,0,0.8875,0.42857146,859.0,1130.0,0.0,159.232,159.232
Thumb,2,0.90000004,0.42857146,823.18933,1124.6622,0.0,159.232,159.232
Thumb,2,0.875,0.37500003,744.1689,1123.0,0.0,146.579,146.579
Thumb,2,0.83750004,0.33928573,646.09216,1128.329,0.0,133.926,133.926
Thumb,2,0.8125,0.33928573,522.9645,1132.5367,0.0,133.926,133.926
Thumb,2,0.8,0.33928573,399.17847,1127.3896,0.0,133.926,133.926
Thumb,2,0.77500004,0.3214286,305.01007,1111.2809,0.0,121.272995,121.272995
Thumb,2,0.7375,0.3214286,259.10062,1100.5251,0.0,121.272995,121.272995
Thumb,2,0.4875,0.23214287,257.0,1100.0,0.0,95.966995,95.966995
Thumb,1,0.4875,0.23214287,257.0,1100.0,0.0,95.966995,95.966995
